Winter,Date,Canton,Community,Starting.zone,url,Elevation..m.,Aspect,Activity,Victims..caught..buried.,Danger..level,mon,Fatalities,deg,degjit,activity,lat,long
2000/01,2/4/01,VS,Leukerbad,Rindersattel / Rinderhorn,http://map.geo.admin.ch/?Y=615930&X=141350&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2800,SW,1,"1 (2, 2)",3,February,1,225,227.5770783,Backcountry touring,46.42330716,7.645859956
2000/01,2/3/01,VS,Ayer,Eisf_lle Plat de la L_ / Zinal,http://map.geo.admin.ch/?Y=613920&X=106840&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2500,NE,1,"1 (5, 1)",2,February,1,45,40.06428292,Backcountry touring,46.11291517,7.61868362
2000/01,2/3/01,VS,Ayer,Plat de la L_ / Zinal,http://map.geo.admin.ch/?Y=613170&X=106750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3000,E,1,"2 (8, 3)",2,February,2,90,94.45786532,Backcountry touring,46.11212063,7.608980351
2000/01,1/28/01,BE,Gsteig,Stierenberg,http://map.geo.admin.ch/?Y=587540&X=134950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2000,N,1,"1 (3, 1)",3,January,1,0,-2.499611557,Backcountry touring,46.36580873,7.276724997
2000/01,1/16/01,VS,Blitzingen,T_schehorn / Setzehorn,http://map.geo.admin.ch/?Y=655530&X=146940&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2990,SE,1,"1 (1, 1)",2,January,1,135,140.8539929,Backcountry touring,46.47148109,8.161640769
2000/01,1/13/01,GR,Celerina,Piz Padella / Samedan,http://map.geo.admin.ch/?Y=783650&X=156080&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2800,S,1,"1 (1, 1)",2,January,1,180,176.8611766,Backcountry touring,46.53079849,9.83271976
2000/01,1/13/01,VS,Chandolin,Arête des Ombrintses / Bella Tola,http://map.geo.admin.ch/?Y=614100&X=121230&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2560,WNW,2,"1 (1, 1)",2,January,1,292.5,297.1860043,Off-piste skiing/boarding,46.24235694,7.621445229
2000/01,11/12/00,VS,Trient,Pte des Grands / Glacier des Berons,http://map.geo.admin.ch/?Y=565265&X=95050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2920,N,2,"1 (2, 1)",3,November,1,0,5.888390665,Off-piste skiing/boarding,46.00611003,6.990237159
2000/01,11/11/00,UR,Andermatt,Gemsstock,http://map.geo.admin.ch/?Y=689630&X=162030&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2840,WNW,2,"1 (3, 1)",3,November,1,292.5,296.1681496,Off-piste skiing/boarding,46.60351627,8.608499778
1999/00,9/10/00,VS,Naters,Nesthorn,http://map.geo.admin.ch/?Y=637490&X=140340&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3800,NE,1,"2 (2, 0)",NA,September,2,45,38.84012173,Backcountry touring,46.41336321,7.926232749
1999/00,4/24/00,VS,Bourg Staint Pierre,Cabane du Velan,http://map.geo.admin.ch/?Y=585250&X=85425&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2415,NNW,1,"1 (3, 2)",3,April,1,337.5,332.0835556,Backcountry touring,45.92026171,7.248526001
1999/00,4/18/00,VS,Saas Fee,Plattjen / Mittaghorn,http://map.geo.admin.ch/?Y=638360&X=104270&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2580,NNW,3,"1 (6, 1)",3,April,1,337.5,340.1891337,Transportation corridors,46.08885025,7.934583638
1999/00,3/1/00,GR,Klosters Serneus,Pischahorn,http://map.geo.admin.ch/?Y=791410&X=187800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2970,W,1,"1 (1, 1)",2,March,1,270,272.2615763,Backcountry touring,46.81381632,9.947037585
1999/00,2/26/00,BE,Frutigen,Elsighorn / Achsetberg,http://map.geo.admin.ch/?Y=615170&X=153500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2190,NW,2,"1 (2, 1)",2,February,1,315,321.515414,Off-piste skiing/boarding,46.53262114,7.636371866
1999/00,2/21/00,GR,Davos,Mittelgrat / Meierhofert_lli / Skigebiet Parsenn,http://map.geo.admin.ch/?Y=780970&X=189450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2615,NE,2,"3 (6, 4)",3,February,3,45,48.53237481,Off-piste skiing/boarding,46.83157234,9.810962131
1999/00,2/13/00,SG,Grabs,Alp Plisen / Ch_serrugg,http://map.geo.admin.ch/?Y=743050&X=225450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1800,N,2,"1 (1, 1)",2,February,1,0,0.864751964,Off-piste skiing/boarding,47.16453603,9.325434003
1999/00,2/5/00,VS,Finhaut,Six Jeur / Ch‰telard,http://map.geo.admin.ch/?Y=561650&X=101900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1940,E,1,"2 (3, 2)",2,February,2,90,83.29115284,Backcountry touring,46.067532,6.943013525
1999/00,1/30/00,BE,Adelboden,Gilbachegge / SillerenbŸhl,http://map.geo.admin.ch/?Y=606425&X=146940&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1930,ESE,2,"1 (3, 1)",4,January,1,112.5,115.7944593,Off-piste skiing/boarding,46.47375104,7.52229343
1999/00,12/31/99,GR,Ardez,Murtera d’Ardez,http://map.geo.admin.ch/?Y=808675&X=186365&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2280,SE,1,"1 (2, 2)",3,December,1,135,133.6699845,Backcountry touring,46.79572684,10.17246279
1999/00,12/30/99,VS,Bourg St Pierre,L’Hospitalet / Skigebiet Super Saint-Bernard,http://map.geo.admin.ch/?Y=580785&X=81806&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2200,WNW,1,"1 (17, 2)",3,December,1,292.5,294.0688215,Backcountry touring,45.88759606,7.191124446
1999/00,12/27/99,GR,Tschiertschen,Jakobihang / Skigebiet GŸrgaletsch,http://map.geo.admin.ch/?Y=763875&X=185365&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2300,NE,3,"1 (1, 1)",3,December,1,45,40.43835115,Transportation corridors,46.79926956,9.585516131
1999/00,11/7/99,TI,Bedretto,Pizzo Rotondo,http://map.geo.admin.ch/?Y=678750&X=152090&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2930,S,1,"2 (2, 2)",NA,November,2,180,181.5538884,Backcountry touring,46.51547811,8.464813463
1998/99,7/3/99,BE,Guttannen,Lauteraarhorn / SŸdwand-Couloir,http://map.geo.admin.ch/?Y=653080&X=159200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3880,S,1,"1 (1, 0)",NA,July,1,180,183.3249761,Backcountry touring,46.58196141,8.131151932
1998/99,6/28/99,UR,Spiringen,Clariden Nordwand / Urner Boden,http://map.geo.admin.ch/?Y=709000&X=189060&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3080,N,1,"2 (2, 2)",NA,June,2,0,-0.191216047,Backcountry touring,46.84374595,8.867694071
1998/99,4/20/99,GR,Scuol,Mot dal Gajer / Val Stipa / S-charl,http://map.geo.admin.ch/?Y=821160&X=175620&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2750,NW,1,"1 (2, 1)",2,April,1,315,313.0620785,Backcountry touring,46.6951059,10.33069168
1998/99,4/14/99,GR,Susch,Piz Rad_nt / FlŸelapass,http://map.geo.admin.ch/?Y=792610&X=177690&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3020,ENE,1,"1 (3, 0)",2,April,1,67.5,64.63891065,Backcountry touring,46.72257316,9.9584958
1998/99,3/9/99,GR,Pontresina,Diavolezza,http://map.geo.admin.ch/?Y=794200&X=143400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2900,NNE,2,"1 (1, 1)",2,March,1,22.5,22.15660589,Off-piste skiing/boarding,46.41381471,9.96483294
1998/99,2/23/99,UR,Silenen,Geisslaui / Widderlaui (Chli Wing_llen - Egg - Maderanertal) / Golzern / Bristen,http://map.geo.admin.ch/?Y=697540&X=183240&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2750,S,4,"1 (1, 1)",5,February,1,180,179.0930074,Buildings,46.79317818,8.71623202
1998/99,2/23/99,VS,Geschinen,TrŸtzilawine / TrŸtzi / TrŸtzital / Geschinerbach,http://map.geo.admin.ch/?Y=662300&X=152000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2600,E,4,"1 (1, 1)",5,February,1,90,92.77969118,Buildings,46.51640125,8.250462023
1998/99,2/21/99,VS,Evolène,Avalanche du Br_quet / Le Br_quet / Pte du Pr_let - La Confraric,http://map.geo.admin.ch/?Y=608000&X=107400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2900,WSW,4,"9 (9, 9)",4,February,9,247.5,245.5468286,Buildings,46.11804882,7.542121837
1998/99,2/21/99,VS,Evolène,Avalanche des Maures / Torrent des Maures / Col de Torrent - Pr_s de Villa - Cretta Reinar,http://map.geo.admin.ch/?Y=607300&X=108550&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2900,WSW,3,"3 (4, 3)",4,February,3,247.5,248.0257379,Transportation corridors,46.12840158,7.533084839
1998/99,2/13/99,VS,Bagnes,Grand Combe / Les Fontanets / Les Ruinettes / Verbier,http://map.geo.admin.ch/?Y=585800&X=103750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2150,W,2,"1 (1, 1)",3,February,1,270,273.0812778,Off-piste skiing/boarding,46.08511336,7.255062669
1998/99,2/11/99,GR,Davos,Leidbachmeder / Leidbach / NŸllisch Grat / Rinerhorn / Glaris,http://map.geo.admin.ch/?Y=780760&X=178330&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2280,WNW,2,"1 (2, 2)",4,February,1,292.5,286.0724557,Off-piste skiing/boarding,46.73164574,9.80381518
1998/99,2/8/99,BE,Lauterbrunnen,Chl_bischopflouena / Chl_bischopflaui (Tschuggen / Schwarzes Band - In Gassen) / Wengen,http://map.geo.admin.ch/?Y=638850&X=161300&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2150,W,4,"2 (2, 2)",4,February,2,270,266.0681168,Buildings,46.60182977,7.945681669
1998/99,2/7/99,GR,Lavin,Laviner da Gonda / Gonda-Lawine / Piz Chapisun - Inn,http://map.geo.admin.ch/?Y=804650&X=186025&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2840,SSE,3,"1 (4, 4)",4,February,1,157.5,161.6113529,Transportation corridors,46.7939196,10.11962071
1998/99,2/1/99,VS,Nendaz,Les Lu_s Rares / Col de la Mouche / Tortin / Skigebiet Mont Fort,http://map.geo.admin.ch/?Y=588800&X=105580&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2560,NE,2,"1 (6, 3)",3,February,1,45,51.76465393,Off-piste skiing/boarding,46.10163151,7.293802278
1998/99,1/6/99,BE,Grindelwald,Inberg / Lauberhorn / Tschuggen / Kleine Scheidegg,http://map.geo.admin.ch/?Y=639620&X=160150&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2200,NE,1,"1 (1, 1)",2,January,1,45,49.77027282,Backcountry touring,46.5914399,7.955632034
1998/99,1/1/99,VS,Bourg St Pierre,Combe des Morts / Col du Gd St Bernard,http://map.geo.admin.ch/?Y=579830&X=80030&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2400,NE,1,"1 (4, 1)",3,January,1,45,45.36947349,Backcountry touring,45.87159288,7.178898628
1998/99,1/1/99,TI,Quinto,P_cian / Sulle Coste,http://map.geo.admin.ch/?Y=700750&X=153050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2540,WSW,1,"1 (1, 1)",3,January,1,247.5,245.0452264,Backcountry touring,46.52116369,8.751652402
1998/99,12/27/98,VS,Trient,L’Arolette / Croix de Fer,http://map.geo.admin.ch/?Y=563900&X=98225&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2240,N,2,"1 (1, 1)",2,December,1,0,3.415786109,Off-piste skiing/boarding,46.03459841,6.972373165
1998/99,12/13/98,SZ,Morschach / Schwyz,Summerlaui / Jochli / Stooswald,http://map.geo.admin.ch/?Y=692300&X=203950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1380,N,2,"1 (1, 0)",3,December,1,0,-3.478824068,Off-piste skiing/boarding,46.98019525,8.651802516
1998/99,12/12/98,VS,Saas Almagell,Meiggergrabe / Meiggertal / Mittaghorn,http://map.geo.admin.ch/?Y=639070&X=103500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2680,SE,1,"1 (2, 0)",2,December,1,135,140.4108747,Backcountry touring,46.08188316,7.943698739
1998/99,12/12/98,VS,Val d’Illiez,Sur Gde Conche / Cubor_ / Brochaux / Pte de Mossette,http://map.geo.admin.ch/?Y=551770&X=115000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2100,WNW,2,"1 (1, 1)",2,December,1,292.5,288.1417621,Off-piste skiing/boarding,46.18473589,6.813985302
1998/99,12/10/98,VS,Evolène,Col de Riedmatten / Monts Rouges / Arolla,http://map.geo.admin.ch/?Y=599540&X=96500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2980,ESE,1,"1 (1, 1)",2,December,1,112.5,117.6431943,Backcountry touring,46.02004565,7.43269752
1998/99,10/4/98,BE,Reichenbach im Kandertal,Morgenhorn - Gamchigletscher,http://map.geo.admin.ch/?Y=627150&X=149420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3600,N,1,"2 (2, 1)",NA,October,2,0,4.258373919,Backcountry touring,46.49554075,7.792284881
1997/98,4/20/98,GR,Samedan,Il ChapŸtschin,http://map.geo.admin.ch/?Y=783400&X=139750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2950,ENE,1,"1 (1, 1)",2,April,1,67.5,62.39156802,Backcountry touring,46.38403691,9.822991413
1997/98,3/30/98,SZ,Unteriberg,Schwarzstock,http://map.geo.admin.ch/?Y=704550&X=210630&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1450,SW,1,"1 (1, 1)",2,March,1,225,231.3945258,Backcountry touring,47.0384571,8.814321704
1997/98,3/18/98,GR,Mulegns,Piz Platta,http://map.geo.admin.ch/?Y=763050&X=150440&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3300,S,1,"2 (4, 0)",2,March,2,180,174.0042211,Backcountry touring,46.48541888,9.562326203
1997/98,1/26/98,GR,Lantsch Lenz,Pizza Naira / Parpaner Rothorn,http://map.geo.admin.ch/?Y=766060&X=177480&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2800,WNW,2,"1 (1, 1)",2,January,1,292.5,286.5586593,Off-piste skiing/boarding,46.72782634,9.611265567
1997/98,1/25/98,VS,H_r_mence,Glacier de Tsena R_fien / Pigne d’Arolla,http://map.geo.admin.ch/?Y=6e+05&X=94380&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3300,NNW,1,"1 (6, 3)",2,January,1,337.5,335.1743988,Backcountry touring,NA,NA
1997/98,1/21/98,FR,Charmey,Laubspitz - Litefret / Vall_e-de-la-Mort / Jaunpass,http://map.geo.admin.ch/?Y=583500&X=162100&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1620,WNW,3,"1 (1, 1)",4,January,1,292.5,288.4663299,Transportation corridors,46.60995142,7.223259033
1997/98,1/20/98,GR,Samedan,Margunin / Alp Muntatsch,http://map.geo.admin.ch/?Y=784730&X=157670&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2435,SE,1,"1 (1, 1)",3,January,1,135,133.8130581,Backcountry touring,46.54479744,9.847426437
1997/98,1/4/98,UR,Andermatt,Geissgrat - Gemsplangge / Gemsstock,http://map.geo.admin.ch/?Y=690250&X=163550&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2400,N,2,"1 (2, 1)",3,January,1,0,-3.155909024,Off-piste skiing/boarding,46.61710456,8.616888777
1997/98,12/29/97,VS,Bagnes,Tête de la Payanne / Bruson,http://map.geo.admin.ch/?Y=581500&X=98085&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2435,NE,1,"1 (2, 2)",3,December,1,45,38.17703202,Backcountry touring,46.03405025,7.199696388
1997/98,12/21/97,UR,Andermatt,Gemsstock,http://map.geo.admin.ch/?Y=689950&X=161950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2940,NW,3,"1 (2, 1)",4,December,1,315,312.074188,Transportation corridors,46.60275372,8.612660212
1997/98,12/19/97,GR,St Moritz,Camanna Suvretta / Piz Nair,http://map.geo.admin.ch/?Y=779150&X=152850&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2560,SW,2,"1 (2, 1)",3,December,1,225,231.6226459,Off-piste skiing/boarding,46.50297556,9.772839571
1997/98,10/26/97,BE,Kandersteg,Doldenhornsattel / Doldenhorn,http://map.geo.admin.ch/?Y=622300&X=146540&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3420,N,1,"2 (2, 1)",NA,October,2,0,6.699990474,Backcountry touring,46.46981257,7.728972124
1996/97,7/21/97,UR,Realp,Tiefengletscher / Galenstock,http://map.geo.admin.ch/?Y=675000&X=162600&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3540,E,1,"3 (3, 2)",NA,July,3,90,91.22480819,Backcountry touring,46.61044493,8.41766179
1996/97,5/4/97,GR,Pontresina,Piz Boval,http://map.geo.admin.ch/?Y=789450&X=143440&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3220,E,1,"1 (1, 0)",NA,May,1,90,86.38701913,Backcountry touring,46.41553325,9.903102072
1996/97,2/28/97,BE,Innertkirchen,Steint_lli / Jochpass / Engstlenalp,http://map.geo.admin.ch/?Y=672520&X=180385&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2380,NNW,2,"3 (6, 4)",NA,February,3,337.5,334.4848406,Off-piste skiing/boarding,46.77069201,8.388100889
1996/97,2/23/97,NW,Wolfenschiessen,Haldigrat / Ch_serstad,http://map.geo.admin.ch/?Y=676330&X=195310&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,1870,NE,1,"1 (1, 1)",NA,February,1,45,49.22095692,Backcountry touring,46.90451134,8.440472456
1996/97,2/23/97,VS,H_r_mence,Greppon Blanc,http://map.geo.admin.ch/?Y=595090&X=109960&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2200,E,1,"1 (1, 1)",NA,February,1,90,93.32222096,Backcountry touring,46.14110688,7.375096714
1996/97,2/21/97,BE,Lenk,Wildstrubel / Schneehorn,http://map.geo.admin.ch/?Y=608760&X=137560&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,3100,SW,1,"2 (2, 2)",NA,February,2,225,218.4898165,Backcountry touring,46.38934575,7.552518866
1996/97,2/21/97,GR,Klosters Serneus,Gotschnagrat / Gotschnawang,http://map.geo.admin.ch/?Y=784160&X=192220&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2180,NE,2,"1 (2, 1)",NA,February,1,45,47.2588533,Off-piste skiing/boarding,46.8556025,9.853871819
1996/97,2/16/97,GR,Tavetsch Tujetsch,Oberalppass / Pazolastock,http://map.geo.admin.ch/?Y=694200&X=167380&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30,2320,NE,1,"1 (3, 1)",NA,February,1,45,39.11161332,Backcountry touring,46.65100817,8.669233541
