"Winter","Date","Canton","Community","Starting.zone","url","Elevation..m.","Aspect","Activity","Victims..caught..buried.","Danger..level","mon","Fatalities","deg","degjit","activity","lat","long"
"2000/01",2001-03-29,"GR","Medel Lucmagn","Piz Valdraus / Glatscher da Lavaz","http://map.geo.admin.ch/?Y=714960&X=165200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2540,"NNW",1,"1 (4, 3)",2,"March",1,337.5,333.605585704558,"Backcountry touring",46.628150637211,8.93982970777819
"2000/01",2001-03-13,"VS","Simplon","Hübschhorn","http://map.geo.admin.ch/?Y=646720&X=120110&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2500,"SW",1,"1 (1, 1)",3,"March",1,225,231.869422384538,"Backcountry touring",46.2308082471126,8.04424375806856
"2000/01",2001-03-05,"GR","Splügen","Surettalückli","http://map.geo.admin.ch/?Y=747380&X=154290&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2660,"N",1,"1 (3, 2)",3,"March",1,0,5.52366097364575,"Backcountry touring",46.5236731845559,9.35954274625412
"2000/01",2001-02-27,"GR","Arosa","Erzböden / Erzhorn / Parpaner Rothorn","http://map.geo.admin.ch/?Y=767380&X=179800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2380,"N",2,"1 (2, 1)",3,"February",1,0,-1.60037904186174,"Off-piste skiing/boarding",46.7483576366522,9.62937445708102
"2000/01",2001-02-27,"NW","Emmetten","Schwalmis","http://map.geo.admin.ch/?Y=680450&X=196930&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2140,"N",1,"1 (2, 2)",3,"February",1,0,-6.75155216548592,"Backcountry touring",46.9185965145105,8.49482754720216
"2000/01",2001-02-24,"SZ","Oberiberg","Hoch Ybrig / Laucherenstöckli / Mördergruebli","http://map.geo.admin.ch/?Y=700715&X=207810&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1660,"N",2,"1 (2, 1)",4,"February",1,0,-6.72877963772044,"Off-piste skiing/boarding",47.013688149714,8.76324347578178
"2000/01",2001-02-23,"VS","Mühlebach","Ernergalen / Lowigraben","http://map.geo.admin.ch/?Y=657630&X=139535&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2220,"NNW",2,"1 (2, 0)",3,"February",1,337.5,333.260766367894,"Off-piste skiing/boarding",46.4046942660806,8.18806055818445
"2000/01",2001-02-22,"GR","Fuldera","Salinas / Alp Sadra","http://map.geo.admin.ch/?Y=822680&X=165090&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2300,"NE",1,"2 (7, 3)",2,"February",2,45,43.6297827302478,"Backcountry touring",46.5999422191572,10.345445338553
"2000/01",2001-02-11,"TI","Bedretto","Alpe Nuova / Pizzo Rotondo","http://map.geo.admin.ch/?Y=679225&X=151115&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2540,"SSE",1,"3 (3, 3)",2,"February",3,157.5,163.743939905427,"Backcountry touring",46.5066521172634,8.47083526347055
"2000/01",2001-02-06,"VS","Trient","Tête de Balme","http://map.geo.admin.ch/?Y=563230&X=98215&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2180,"N",2,"3 (5, 4)",3,"February",3,0,-0.319646985270083,"Off-piste skiing/boarding",46.0344723260692,6.96372050942697
"2000/01",2001-02-04,"GR","Samnaun","Clis da Ravaisch","http://map.geo.admin.ch/?Y=822530&X=204160&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2060,"SSE",3,"1 (1, 1)",3,"February",1,157.5,157.659539334476,"Transportation corridors",46.951201211339,10.3625069704173
"2000/01",2001-02-04,"SZ","Oberiberg","Forstberg","http://map.geo.admin.ch/?Y=705430&X=206700&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1980,"N",1,"1 (1, 1)",4,"February",1,0,6.99221123708412,"Backcountry touring",47.0029725662878,8.82498495703867
"2000/01",2001-02-04,"VS","Leukerbad","Rindersattel / Rinderhorn","http://map.geo.admin.ch/?Y=615930&X=141350&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2800,"SW",1,"1 (2, 2)",3,"February",1,225,227.577078313101,"Backcountry touring",46.4233071565165,7.64585995629527
"2000/01",2001-02-03,"VS","Ayer","Eisfälle Plat de la Lé / Zinal","http://map.geo.admin.ch/?Y=613920&X=106840&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2500,"NE",1,"1 (5, 1)",2,"February",1,45,40.0642829202116,"Backcountry touring",46.1129151671942,7.618683619823
"2000/01",2001-02-03,"VS","Ayer","Plat de la Lé / Zinal","http://map.geo.admin.ch/?Y=613170&X=106750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3000,"E",1,"2 (8, 3)",2,"February",2,90,94.4578653206117,"Backcountry touring",46.1121206328376,7.60898035069261
"2000/01",2001-01-28,"BE","Gsteig","Stierenberg","http://map.geo.admin.ch/?Y=587540&X=134950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2000,"N",1,"1 (3, 1)",3,"January",1,0,-2.49961155746132,"Backcountry touring",46.3658087345929,7.27672499662509
"2000/01",2001-01-16,"VS","Blitzingen","Täschehorn / Setzehorn","http://map.geo.admin.ch/?Y=655530&X=146940&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2990,"SE",1,"1 (1, 1)",2,"January",1,135,140.853992850054,"Backcountry touring",46.4714810911168,8.16164076860067
"2000/01",2001-01-13,"GR","Celerina","Piz Padella / Samedan","http://map.geo.admin.ch/?Y=783650&X=156080&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2800,"S",1,"1 (1, 1)",2,"January",1,180,176.861176572274,"Backcountry touring",46.5307984869677,9.83271975955714
"2000/01",2001-01-13,"VS","Chandolin","Arête des Ombrintses / Bella Tola","http://map.geo.admin.ch/?Y=614100&X=121230&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2560,"WNW",2,"1 (1, 1)",2,"January",1,292.5,297.186004290823,"Off-piste skiing/boarding",46.2423569398797,7.62144522906998
"2000/01",2000-11-12,"VS","Trient","Pte des Grands / Glacier des Berons","http://map.geo.admin.ch/?Y=565265&X=95050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2920,"N",2,"1 (2, 1)",3,"November",1,0,5.88839066540822,"Off-piste skiing/boarding",46.0061100339299,6.99023715943773
"2000/01",2000-11-11,"UR","Andermatt","Gemsstock","http://map.geo.admin.ch/?Y=689630&X=162030&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2840,"WNW",2,"1 (3, 1)",3,"November",1,292.5,296.16814963799,"Off-piste skiing/boarding",46.6035162697508,8.60849977829225
"1999/00",2000-09-10,"VS","Naters","Nesthorn","http://map.geo.admin.ch/?Y=637490&X=140340&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3800,"NE",1,"2 (2, 0)",NA,"September",2,45,38.8401217316277,"Backcountry touring",46.4133632111036,7.92623274866715
"1999/00",2000-04-24,"VS","Bourg Staint Pierre","Cabane du Velan","http://map.geo.admin.ch/?Y=585250&X=85425&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2415,"NNW",1,"1 (3, 2)",3,"April",1,337.5,332.083555623889,"Backcountry touring",45.9202617114062,7.24852600141148
"1999/00",2000-04-18,"VS","Saas Fee","Plattjen / Mittaghorn","http://map.geo.admin.ch/?Y=638360&X=104270&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2580,"NNW",3,"1 (6, 1)",3,"April",1,337.5,340.189133732114,"Transportation corridors",46.0888502548205,7.93458363838662
"1999/00",2000-03-01,"GR","Klosters Serneus","Pischahorn","http://map.geo.admin.ch/?Y=791410&X=187800&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2970,"W",1,"1 (1, 1)",2,"March",1,270,272.26157628838,"Backcountry touring",46.8138163229499,9.94703758484167
"1999/00",2000-02-26,"BE","Frutigen","Elsighorn / Achsetberg","http://map.geo.admin.ch/?Y=615170&X=153500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2190,"NW",2,"1 (2, 1)",2,"February",1,315,321.515413997229,"Off-piste skiing/boarding",46.5326211442281,7.63637186614719
"1999/00",2000-02-21,"GR","Davos","Mittelgrat / Meierhofertälli / Skigebiet Parsenn","http://map.geo.admin.ch/?Y=780970&X=189450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2615,"NE",2,"3 (6, 4)",3,"February",3,45,48.5323748146184,"Off-piste skiing/boarding",46.831572339614,9.8109621311026
"1999/00",2000-02-13,"SG","Grabs","Alp Plisen / Chäserrugg","http://map.geo.admin.ch/?Y=743050&X=225450&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1800,"N",2,"1 (1, 1)",2,"February",1,0,0.864751964341849,"Off-piste skiing/boarding",47.1645360280193,9.32543400261725
"1999/00",2000-02-05,"VS","Finhaut","Six Jeur / Châtelard","http://map.geo.admin.ch/?Y=561650&X=101900&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1940,"E",1,"2 (3, 2)",2,"February",2,90,83.2911528372206,"Backcountry touring",46.0675320032206,6.94301352541023
"1999/00",2000-01-30,"BE","Adelboden","Gilbachegge / Sillerenbühl","http://map.geo.admin.ch/?Y=606425&X=146940&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1930,"ESE",2,"1 (3, 1)",4,"January",1,112.5,115.794459336903,"Off-piste skiing/boarding",46.4737510377026,7.52229343045986
"1999/00",1999-12-31,"GR","Ardez","Murtera díArdez","http://map.geo.admin.ch/?Y=808675&X=186365&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2280,"SE",1,"1 (2, 2)",3,"December",1,135,133.669984513894,"Backcountry touring",46.7957268351665,10.1724627897751
"1999/00",1999-12-30,"VS","Bourg St Pierre","LíHospitalet / Skigebiet Super Saint-Bernard","http://map.geo.admin.ch/?Y=580785&X=81806&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"WNW",1,"1 (17, 2)",3,"December",1,292.5,294.068821481429,"Backcountry touring",45.8875960577937,7.19112444643229
"1999/00",1999-12-27,"GR","Tschiertschen","Jakobihang / Skigebiet Gürgaletsch","http://map.geo.admin.ch/?Y=763875&X=185365&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2300,"NE",3,"1 (1, 1)",3,"December",1,45,40.4383511492051,"Transportation corridors",46.7992695594993,9.58551613051344
"1999/00",1999-11-07,"TI","Bedretto","Pizzo Rotondo","http://map.geo.admin.ch/?Y=678750&X=152090&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2930,"S",1,"2 (2, 2)",NA,"November",2,180,181.55388840707,"Backcountry touring",46.5154781097365,8.46481346345854
"1998/99",1999-07-03,"BE","Guttannen","Lauteraarhorn / Südwand-Couloir","http://map.geo.admin.ch/?Y=653080&X=159200&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3880,"S",1,"1 (1, 0)",NA,"July",1,180,183.324976149946,"Backcountry touring",46.5819614072826,8.13115193160269
"1998/99",1999-06-28,"UR","Spiringen","Clariden Nordwand / Urner Boden","http://map.geo.admin.ch/?Y=709000&X=189060&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3080,"N",1,"2 (2, 2)",NA,"June",2,0,-0.19121604738757,"Backcountry touring",46.8437459458207,8.86769407074689
"1998/99",1999-04-20,"GR","Scuol","Mot dal Gajer / Val Stipa / S-charl","http://map.geo.admin.ch/?Y=821160&X=175620&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2750,"NW",1,"1 (2, 1)",2,"April",1,315,313.062078547664,"Backcountry touring",46.6951059034664,10.3306916789225
"1998/99",1999-04-14,"GR","Susch","Piz Radönt / Flüelapass","http://map.geo.admin.ch/?Y=792610&X=177690&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3020,"ENE",1,"1 (3, 0)",2,"April",1,67.5,64.638910651207,"Backcountry touring",46.7225731611306,9.95849580000004
"1998/99",1999-03-09,"GR","Pontresina","Diavolezza","http://map.geo.admin.ch/?Y=794200&X=143400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2900,"NNE",2,"1 (1, 1)",2,"March",1,22.5,22.156605893746,"Off-piste skiing/boarding",46.41381470618,9.96483293979604
"1998/99",1999-02-23,"UR","Silenen","Geisslaui / Widderlaui (Chli Wingällen - Egg - Maderanertal) / Golzern / Bristen","http://map.geo.admin.ch/?Y=697540&X=183240&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2750,"S",4,"1 (1, 1)",5,"February",1,180,179.093007396441,"Buildings",46.7931781835202,8.7162320197663
"1998/99",1999-02-23,"VS","Geschinen","Trützilawine / Trützi / Trützital / Geschinerbach","http://map.geo.admin.ch/?Y=662300&X=152000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2600,"E",4,"1 (1, 1)",5,"February",1,90,92.7796911774203,"Buildings",46.5164012535283,8.25046202332089
"1998/99",1999-02-21,"VS","Evolène","Avalanche du Bréquet / Le Bréquet / Pte du Prélet - La Confraric","http://map.geo.admin.ch/?Y=608000&X=107400&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2900,"WSW",4,"9 (9, 9)",4,"February",9,247.5,245.546828637365,"Buildings",46.1180488178991,7.54212183677458
"1998/99",1999-02-21,"VS","Evolène","Avalanche des Maures / Torrent des Maures / Col de Torrent - Prés de Villa - Cretta Reinar","http://map.geo.admin.ch/?Y=607300&X=108550&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2900,"WSW",3,"3 (4, 3)",4,"February",3,247.5,248.025737935677,"Transportation corridors",46.1284015788307,7.53308483890939
"1998/99",1999-02-13,"VS","Bagnes","Grand Combe / Les Fontanets / Les Ruinettes / Verbier","http://map.geo.admin.ch/?Y=585800&X=103750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2150,"W",2,"1 (1, 1)",3,"February",1,270,273.081277826335,"Off-piste skiing/boarding",46.0851133647255,7.2550626689088
"1998/99",1999-02-11,"GR","Davos","Leidbachmeder / Leidbach / Nüllisch Grat / Rinerhorn / Glaris","http://map.geo.admin.ch/?Y=780760&X=178330&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2280,"WNW",2,"1 (2, 2)",4,"February",1,292.5,286.072455668822,"Off-piste skiing/boarding",46.7316457433747,9.80381517997036
"1998/99",1999-02-08,"BE","Lauterbrunnen","Chläbischopflouena / Chläbischopflaui (Tschuggen / Schwarzes Band - In Gassen) / Wengen","http://map.geo.admin.ch/?Y=638850&X=161300&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2150,"W",4,"2 (2, 2)",4,"February",2,270,266.068116767798,"Buildings",46.6018297684934,7.94568166910252
"1998/99",1999-02-07,"GR","Lavin","Laviner da Gonda / Gonda-Lawine / Piz Chapisun - Inn","http://map.geo.admin.ch/?Y=804650&X=186025&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2840,"SSE",3,"1 (4, 4)",4,"February",1,157.5,161.61135292938,"Transportation corridors",46.7939196047373,10.1196207109714
"1998/99",1999-02-01,"VS","Nendaz","Les Lués Rares / Col de la Mouche / Tortin / Skigebiet Mont Fort","http://map.geo.admin.ch/?Y=588800&X=105580&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2560,"NE",2,"1 (6, 3)",3,"February",1,45,51.7646539313719,"Off-piste skiing/boarding",46.1016315082894,7.29380227778467
"1998/99",1999-01-06,"BE","Grindelwald","Inberg / Lauberhorn / Tschuggen / Kleine Scheidegg","http://map.geo.admin.ch/?Y=639620&X=160150&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2200,"NE",1,"1 (1, 1)",2,"January",1,45,49.7702728230506,"Backcountry touring",46.5914398950464,7.95563203382962
"1998/99",1999-01-01,"VS","Bourg St Pierre","Combe des Morts / Col du Gd St Bernard","http://map.geo.admin.ch/?Y=579830&X=80030&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2400,"NE",1,"1 (4, 1)",3,"January",1,45,45.3694734885357,"Backcountry touring",45.871592880619,7.17889862842203
"1998/99",1999-01-01,"TI","Quinto","Pécian / Sulle Coste","http://map.geo.admin.ch/?Y=700750&X=153050&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2540,"WSW",1,"1 (1, 1)",3,"January",1,247.5,245.045226363931,"Backcountry touring",46.5211636931012,8.75165240198843
"1998/99",1998-12-27,"VS","Trient","LíArolette / Croix de Fer","http://map.geo.admin.ch/?Y=563900&X=98225&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2240,"N",2,"1 (1, 1)",2,"December",1,0,3.41578610893339,"Off-piste skiing/boarding",46.0345984114316,6.97237316499443
"1998/99",1998-12-13,"SZ","Morschach / Schwyz","Summerlaui / Jochli / Stooswald","http://map.geo.admin.ch/?Y=692300&X=203950&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1380,"N",2,"1 (1, 0)",3,"December",1,0,-3.47882406786084,"Off-piste skiing/boarding",46.9801952492222,8.65180251628956
"1998/99",1998-12-12,"VS","Saas Almagell","Meiggergrabe / Meiggertal / Mittaghorn","http://map.geo.admin.ch/?Y=639070&X=103500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2680,"SE",1,"1 (2, 0)",2,"December",1,135,140.410874654539,"Backcountry touring",46.0818831598854,7.94369873921842
"1998/99",1998-12-12,"VS","Val díIlliez","Sur Gde Conche / Cuboré / Brochaux / Pte de Mossette","http://map.geo.admin.ch/?Y=551770&X=115000&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2100,"WNW",2,"1 (1, 1)",2,"December",1,292.5,288.141762143467,"Off-piste skiing/boarding",46.1847358895861,6.81398530201401
"1998/99",1998-12-10,"VS","Evolène","Col de Riedmatten / Monts Rouges / Arolla","http://map.geo.admin.ch/?Y=599540&X=96500&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2980,"ESE",1,"1 (1, 1)",2,"December",1,112.5,117.643194262404,"Backcountry touring",46.0200456475618,7.43269752024542
"1998/99",1998-10-04,"BE","Reichenbach im Kandertal","Morgenhorn - Gamchigletscher","http://map.geo.admin.ch/?Y=627150&X=149420&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3600,"N",1,"2 (2, 1)",NA,"October",2,0,4.25837391940877,"Backcountry touring",46.4955407471482,7.79228488064913
"1997/98",1998-04-20,"GR","Samedan","Il Chapütschin","http://map.geo.admin.ch/?Y=783400&X=139750&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2950,"ENE",1,"1 (1, 1)",2,"April",1,67.5,62.3915680218488,"Backcountry touring",46.3840369078648,9.82299141309586
"1997/98",1998-03-30,"SZ","Unteriberg","Schwarzstock","http://map.geo.admin.ch/?Y=704550&X=210630&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",1450,"SW",1,"1 (1, 1)",2,"March",1,225,231.394525769167,"Backcountry touring",47.0384570976168,8.81432170414691
"1997/98",1998-03-18,"GR","Mulegns","Piz Platta","http://map.geo.admin.ch/?Y=763050&X=150440&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3300,"S",1,"2 (4, 0)",2,"March",2,180,174.004221094772,"Backcountry touring",46.4854188827735,9.56232620291229
"1997/98",1998-01-26,"GR","Lantsch Lenz","Pizza Naira / Parpaner Rothorn","http://map.geo.admin.ch/?Y=766060&X=177480&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",2800,"WNW",2,"1 (1, 1)",2,"January",1,292.5,286.558659295086,"Off-piste skiing/boarding",46.7278263413637,9.61126556707922
"1997/98",1998-01-25,"VS","Hérémence","Glacier de Tsena Réfien / Pigne díArolla","http://map.geo.admin.ch/?Y=6e+05&X=94380&zoom=8&crosshair=circle&bgLayer=ch.swisstopo.pixelkarte-farbe&time_current=latest&lang=de&topic=ech&layers_opacity=0.35&layers=ch.swisstopo.hangneigung-ueber_30",3300,"NNW",1,"1 (6, 3)",2,"January",1,337.5,335.174398772884,"Backcountry touring",NA,NA
